Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_31,733,453.74,43.02,TCP,31470,416,ACK,6749.72,258,0.0082,1,1289,Established,Normal
Device_42,289,26.97,75.56,TCP,58150,515,SYN,5339.42,996,0.0741,1,319,Failed,DDoS
Device_86,568,148.56,74.38,ICMP,830,1,RST,3738.26,245,0.0794,0,438,Failed,Spoofing
Device_33,270,165.51,73.84,ICMP,37218,596,ACK,6853.62,929,0.0883,0,712,Pending,DDoS
Device_23,1400,159.71,69.18,ICMP,60889,11,SYN,8281.59,863,0.054,0,1243,Failed,DDoS
Device_50,1263,250.83,49.42,UDP,17118,767,ACK,8466.46,429,0.006,0,1247,Established,Normal
Device_27,185,145.45,73.9,TCP,62058,913,FIN,7017.67,642,0.0962,1,923,Pending,DDoS
Device_23,609,428.08,51.73,UDP,25179,967,RST,1750.99,953,0.0578,0,31,Pending,DDoS
Device_96,327,323.46,60.24,TCP,16178,232,SYN,5455.07,613,0.0951,0,1021,Pending,DDoS
Device_19,88,438.64,67.7,TCP,5047,810,SYN,5624.71,974,0.0419,1,591,Pending,Phishing
Device_91,968,251.07,8.16,ICMP,27396,1021,RST,9554.82,352,0.0153,0,209,Established,Normal
Device_40,580,120.69,21.51,UDP,14174,158,None,6159.09,15,0.0155,0,1106,Established,Normal
Device_93,887,496.69,36.04,ICMP,53,356,RST,6046.24,37,0.0317,0,24,Failed,Spoofing
Device_71,479,63.15,43.35,UDP,48505,714,None,7061.81,432,0.0168,1,1218,Established,Normal
Device_11,592,16.14,15.96,TCP,48715,137,None,6552.76,127,0.0186,0,114,Established,Normal
Device_9,254,325.57,84.46,TCP,56854,498,None,7399.97,316,0.031,1,1418,Pending,Phishing
Device_87,1143,244.15,6.4,ICMP,50220,276,ACK,7391.75,135,0.0188,1,1003,Established,Normal
Device_91,465,287.28,44.23,UDP,411,418,FIN,7843.93,43,0.0586,1,1187,Pending,Spoofing
Device_32,210,155.3,17.23,TCP,18067,134,FIN,2626.2,812,0.0438,0,1066,Failed,Phishing
Device_12,192,377.38,13.85,TCP,8909,617,RST,2030.16,171,0.0216,1,167,Failed,Phishing
Device_26,336,389.69,49.55,UDP,194,578,RST,3560.72,680,0.0635,1,596,Pending,Spoofing
Device_3,1299,399.72,14.82,UDP,53792,364,None,9378.81,33,0.0199,0,307,Established,Normal
Device_20,241,431.24,98.44,UDP,13738,753,FIN,2103.73,842,0.0654,0,836,Pending,DDoS
Device_1,1313,423.41,3.46,TCP,53866,512,FIN,5403.64,248,0.0135,0,771,Established,Normal
Device_55,1167,195.16,6.65,UDP,58678,595,ACK,3072.37,36,0.0187,1,715,Established,Normal
Device_28,538,486.49,54.76,UDP,48117,715,None,9150.67,980,0.0898,0,111,Failed,DDoS
Device_47,500,22.15,81.43,ICMP,4297,739,SYN,725.38,657,0.064,0,1086,Pending,DDoS
Device_10,532,10.56,45.55,TCP,44480,313,SYN,9718.76,1,0.0123,1,823,Established,Normal
Device_22,1513,73.16,36.58,ICMP,17768,486,None,4597.2,252,0.0095,1,166,Established,Normal
Device_70,201,352.53,47.89,ICMP,44584,127,ACK,2343.66,41,0.0032,1,862,Established,Normal
Device_13,492,104.84,53.78,UDP,108,727,FIN,9647.31,467,0.0266,0,708,Failed,Spoofing
Device_79,116,65.42,78.76,ICMP,16225,633,SYN,6953.05,991,0.0876,0,204,Failed,DDoS
Device_62,138,276.59,50.05,TCP,29833,51,ACK,3730.47,960,0.0153,0,1386,Failed,Phishing
Device_92,108,291.07,86.22,TCP,36826,874,FIN,8068.98,602,0.0346,1,40,Pending,Phishing
Device_63,366,179.84,83.98,TCP,43750,793,None,4885.14,638,0.0503,1,831,Pending,DDoS
Device_90,636,424.37,42.92,UDP,48459,513,None,3720.5,88,0.0119,1,247,Established,Normal
Device_3,550,236.08,61.87,TCP,57788,24,RST,7945.32,879,0.0836,1,1281,Failed,DDoS
Device_99,115,481.12,56.5,TCP,65367,82,None,4173.6,999,0.0226,1,785,Failed,Phishing
Device_75,462,275.76,26.61,ICMP,53119,154,FIN,2815.72,349,0.0184,0,1341,Established,Normal
Device_85,1486,288.7,57.79,ICMP,244,514,FIN,3769.86,652,0.0304,0,349,Pending,Spoofing
Device_75,184,163.64,47.6,TCP,22640,124,ACK,9480.15,418,0.0268,0,94,Failed,Phishing
Device_89,73,67.19,5.59,UDP,13577,518,None,6998.75,346,0.0188,0,627,Established,Normal
Device_79,464,447.82,23.49,TCP,11912,152,ACK,9333.15,5,0.0109,0,1112,Established,Normal
Device_70,213,210.19,84.03,TCP,58215,622,ACK,7475.09,895,0.0275,1,244,Pending,Phishing
Device_66,86,338.76,97.02,TCP,39631,265,None,3646.44,616,0.0495,0,700,Pending,Phishing
Device_52,721,189.26,38.94,ICMP,1,69,RST,6317.99,360,0.0329,1,218,Failed,Spoofing
Device_65,65,59.66,27.5,TCP,42621,521,FIN,9404.57,723,0.0241,0,317,Failed,Phishing
Device_55,154,78.26,96.85,TCP,494,714,RST,1586.63,736,0.0643,1,876,Failed,Spoofing
Device_42,753,191.46,28.88,ICMP,28226,88,SYN,1583.31,57,0.0019,0,1008,Established,Normal
Device_63,1127,1.38,74.6,UDP,17031,649,None,6839.33,657,0.0785,0,537,Pending,DDoS
Device_20,1377,386.26,58.53,ICMP,14287,839,ACK,5073.5,556,0.0819,0,598,Failed,DDoS
Device_80,751,409.13,13.98,ICMP,30343,357,SYN,3901.05,385,0.0022,1,1149,Established,Normal
Device_53,157,467.32,83.41,TCP,42384,157,ACK,6013.0,697,0.0291,1,26,Pending,Phishing
Device_24,365,301.79,17.05,UDP,35292,43,RST,7267.55,459,0.0021,0,219,Established,Normal
Device_60,463,232.3,52.68,ICMP,26389,17,ACK,872.15,635,0.0771,1,1472,Pending,DDoS
Device_34,392,220.61,2.62,ICMP,46338,989,FIN,7142.66,267,0.0193,0,1366,Established,Normal
Device_65,693,359.9,50.81,UDP,562,636,FIN,2198.59,618,0.0505,1,871,Failed,Spoofing
Device_69,1037,269.83,37.04,UDP,669,896,RST,3405.73,137,0.0518,0,567,Pending,Spoofing
Device_31,267,468.96,8.56,TCP,855,114,FIN,6918.41,65,0.0661,0,1415,Failed,Spoofing
Device_72,981,321.54,14.01,TCP,47696,120,SYN,32.02,353,0.0187,0,868,Established,Normal
Device_94,930,481.58,7.11,ICMP,238,322,FIN,4485.28,461,0.0733,0,1203,Pending,Spoofing
Device_92,924,109.92,39.5,TCP,5439,194,FIN,5265.56,114,0.0141,0,682,Established,Normal
Device_3,1336,181.38,36.27,UDP,929,408,FIN,4907.53,40,0.0752,1,433,Pending,Spoofing
Device_64,804,148.78,12.68,ICMP,51186,1023,ACK,5807.4,211,0.0082,0,902,Established,Normal
Device_18,98,178.25,48.59,TCP,62314,429,None,6441.23,880,0.0163,1,711,Pending,Phishing
Device_39,283,417.47,35.0,UDP,965,894,RST,8583.58,358,0.0498,0,1199,Failed,Spoofing
Device_21,506,430.45,65.38,UDP,42887,447,FIN,8579.16,766,0.0656,1,1055,Pending,DDoS
Device_14,415,279.36,71.44,ICMP,381,527,FIN,8404.73,534,0.0798,1,822,Failed,Spoofing
Device_96,439,393.22,88.38,ICMP,58214,303,None,9375.86,848,0.0983,0,1006,Failed,DDoS
Device_42,409,295.8,10.16,ICMP,57095,236,FIN,537.03,292,0.0083,1,1335,Established,Normal
Device_78,245,285.33,37.97,TCP,38266,705,None,4979.65,409,0.0355,0,1088,Pending,Phishing
Device_53,1304,416.17,42.7,TCP,44037,60,FIN,2927.23,456,0.0138,0,1428,Established,Normal
Device_18,1176,424.85,92.57,UDP,31479,812,FIN,2033.32,713,0.0708,0,136,Pending,DDoS
Device_96,868,260.5,29.1,ICMP,223,578,FIN,3358.35,30,0.0559,1,143,Failed,Spoofing
Device_95,97,437.38,81.94,TCP,63426,933,SYN,5741.19,210,0.0411,1,593,Pending,Phishing
Device_38,820,30.02,52.7,TCP,706,242,RST,4262.45,155,0.0203,1,1396,Failed,Spoofing
Device_57,195,162.57,16.12,TCP,41685,60,RST,226.92,628,0.0336,0,625,Pending,Phishing
Device_44,371,100.6,51.91,ICMP,54117,73,FIN,5855.26,916,0.0697,0,1087,Pending,DDoS
Device_90,794,137.73,18.4,TCP,2116,863,FIN,7143.91,344,0.0138,0,1140,Established,Normal
Device_29,182,206.47,78.27,TCP,30160,14,ACK,6258.79,774,0.0273,1,865,Pending,Phishing
Device_21,917,51.53,6.37,UDP,60050,713,ACK,8455.17,178,0.0033,0,988,Established,Normal
Device_13,1218,101.01,29.39,TCP,50971,479,RST,8672.34,244,0.0134,1,751,Established,Normal
Device_84,1056,458.35,97.18,UDP,64545,740,SYN,4628.72,530,0.0539,0,490,Failed,DDoS
Device_73,1238,402.01,60.73,ICMP,17518,558,ACK,6864.68,613,0.0563,0,849,Failed,DDoS
Device_95,1366,107.33,5.19,TCP,212,484,FIN,8525.88,752,0.0758,0,1047,Failed,Spoofing
Device_42,927,221.48,23.75,UDP,445,345,FIN,8869.93,910,0.0229,0,963,Failed,Spoofing
Device_40,479,441.43,45.94,ICMP,302,221,FIN,3420.98,22,0.076,1,725,Failed,Spoofing
Device_99,716,448.57,62.23,TCP,55033,533,RST,5985.21,795,0.0522,1,655,Failed,DDoS
Device_64,719,232.52,85.15,TCP,62693,621,FIN,8686.13,513,0.0588,0,178,Failed,DDoS
Device_34,1139,309.63,53.61,UDP,49,384,RST,532.1,736,0.0432,0,714,Pending,Spoofing
Device_98,1098,455.05,27.77,UDP,54295,49,FIN,5043.22,277,0.016,0,949,Established,Normal
Device_47,176,448.03,79.41,TCP,64886,936,ACK,749.7,263,0.0361,0,131,Pending,Phishing
Device_78,122,437.51,29.01,TCP,32073,563,None,9887.75,968,0.0177,0,881,Pending,Phishing
Device_92,614,144.75,88.93,UDP,10970,241,RST,6475.93,619,0.0704,0,1321,Pending,DDoS
Device_100,918,288.56,88.45,TCP,614,62,RST,7760.66,96,0.0501,1,1430,Pending,Spoofing
Device_69,79,143.38,54.07,TCP,29549,4,RST,3547.26,404,0.0117,1,284,Pending,Phishing
Device_35,243,253.38,48.96,TCP,7597,1015,RST,4212.72,213,0.0312,1,632,Failed,Phishing
Device_26,102,195.74,84.21,ICMP,798,169,FIN,3886.0,145,0.0724,1,1416,Failed,Spoofing
Device_5,1490,169.58,32.76,UDP,18984,409,None,8046.84,491,0.0109,1,1263,Established,Normal
Device_70,1114,124.25,4.02,ICMP,13608,316,FIN,2195.17,135,0.008,0,710,Established,Normal
Device_83,122,54.19,66.4,TCP,44629,533,FIN,368.13,981,0.0364,1,1364,Pending,Phishing
Device_6,149,476.31,5.2,ICMP,10011,74,SYN,7890.54,433,0.0133,1,1463,Established,Normal
Device_35,1091,296.73,8.92,ICMP,44238,738,SYN,9851.31,177,0.0156,0,288,Established,Normal
Device_41,1319,357.2,48.28,UDP,45873,373,FIN,587.15,63,0.0033,1,1000,Established,Normal
Device_6,359,204.12,69.94,ICMP,23771,1009,ACK,1215.3,750,0.0683,1,872,Failed,DDoS
Device_38,251,131.06,85.63,TCP,46652,43,RST,6080.68,350,0.047,1,17,Pending,Phishing
Device_99,1319,318.01,56.75,ICMP,643,561,FIN,5226.13,829,0.0692,1,1191,Failed,Spoofing
Device_66,241,391.34,52.48,TCP,26094,371,RST,596.08,931,0.046,1,1046,Pending,Phishing
Device_50,190,172.44,65.05,TCP,22770,350,ACK,365.96,990,0.043,0,303,Pending,Phishing
Device_4,1448,396.78,83.68,UDP,33256,957,SYN,7244.61,956,0.0786,1,860,Failed,DDoS
Device_64,996,412.18,32.77,TCP,29756,270,FIN,819.1,140,0.0069,1,1455,Established,Normal
Device_52,992,211.49,11.15,UDP,15858,267,SYN,5355.47,334,0.0187,0,1412,Established,Normal
Device_11,737,492.37,99.55,ICMP,24114,201,SYN,1776.32,869,0.0989,1,665,Pending,DDoS
Device_56,113,260.38,12.62,TCP,17267,122,SYN,8928.64,215,0.0438,0,1393,Failed,Phishing
Device_12,835,242.68,49.14,UDP,57331,442,ACK,4696.44,178,0.016,0,734,Established,Normal
Device_10,796,131.36,86.89,UDP,716,462,FIN,7831.78,553,0.07,1,1031,Failed,Spoofing
Device_35,89,231.2,70.66,UDP,31415,382,FIN,1097.21,571,0.0944,1,1260,Failed,DDoS
Device_11,1378,110.36,6.35,TCP,258,128,FIN,649.72,398,0.0492,1,633,Failed,Spoofing
Device_72,868,374.58,6.62,ICMP,9020,685,FIN,4560.47,279,0.0124,0,1227,Established,Normal
Device_16,652,411.59,82.5,TCP,723,753,FIN,9076.14,918,0.0473,0,445,Pending,Spoofing
Device_27,75,148.18,3.22,TCP,40330,377,ACK,1025.62,112,0.0335,1,916,Pending,Phishing
Device_30,546,498.44,30.96,ICMP,598,318,FIN,368.27,358,0.0455,1,143,Pending,Spoofing
Device_18,246,7.06,40.33,TCP,59280,369,ACK,7238.44,729,0.0161,1,1399,Failed,Phishing
Device_63,255,264.29,47.93,ICMP,104,960,RST,6616.32,349,0.0626,1,299,Failed,Spoofing
Device_41,575,76.0,70.22,UDP,11229,154,None,9688.68,988,0.0868,0,1465,Failed,DDoS
Device_56,837,250.07,25.0,TCP,9510,954,RST,2124.04,270,0.0123,0,1498,Established,Normal
Device_69,76,444.08,50.1,TCP,54270,804,None,7587.54,728,0.0459,1,781,Pending,Phishing
Device_49,180,304.76,41.9,TCP,48461,839,RST,4898.67,291,0.0147,0,617,Pending,Phishing
Device_53,1426,56.06,39.3,UDP,38786,1009,ACK,810.78,29,0.01,1,194,Established,Normal
Device_36,1084,263.41,86.3,ICMP,373,353,RST,5027.91,499,0.0511,0,497,Failed,Spoofing
Device_74,149,10.96,42.93,TCP,46259,502,RST,411.81,158,0.0175,1,1370,Failed,Phishing
Device_5,997,120.7,52.23,UDP,34162,669,FIN,8084.72,540,0.0717,1,920,Failed,DDoS
Device_78,525,67.39,57.72,ICMP,762,226,RST,8154.8,261,0.0743,0,267,Failed,Spoofing
Device_76,863,155.48,93.15,TCP,183,158,RST,2345.44,723,0.0471,0,1199,Pending,Spoofing
Device_37,158,109.13,68.28,TCP,38940,783,SYN,7733.86,762,0.0142,1,946,Failed,Phishing
Device_81,1433,469.14,21.36,ICMP,51327,290,ACK,3908.05,475,0.0047,0,424,Established,Normal
Device_12,837,154.45,62.08,TCP,61157,243,None,6595.79,807,0.0867,1,1069,Pending,DDoS
Device_57,509,156.18,45.83,TCP,249,924,FIN,1600.59,641,0.0399,0,517,Failed,Spoofing
Device_68,936,39.47,54.18,TCP,610,2,FIN,3285.36,351,0.079,0,229,Pending,Spoofing
Device_66,992,15.29,5.52,UDP,468,738,FIN,3560.15,285,0.0787,1,495,Failed,Spoofing
Device_94,105,491.78,75.09,TCP,64445,281,RST,7944.3,44,0.0181,0,270,Failed,Phishing
Device_78,674,167.88,28.52,UDP,43435,54,None,666.48,20,0.0077,1,1159,Established,Normal
Device_91,686,126.08,0.87,TCP,57192,777,None,73.47,106,0.0106,0,208,Established,Normal
Device_17,227,150.96,53.65,TCP,63099,718,FIN,799.26,245,0.0447,1,535,Failed,Phishing
Device_10,330,42.25,76.72,UDP,11443,267,ACK,5286.06,908,0.0743,0,1247,Failed,DDoS
Device_8,1119,128.59,58.63,ICMP,726,754,RST,7025.74,892,0.0416,0,1279,Failed,Spoofing
Device_31,290,179.13,11.39,UDP,25046,225,ACK,9787.06,167,0.0199,0,975,Established,Normal
Device_63,123,80.43,97.87,TCP,17699,927,RST,1015.47,220,0.0458,1,1248,Pending,Phishing
Device_60,971,250.68,42.44,TCP,29525,417,SYN,1681.23,228,0.001,0,703,Established,Normal
Device_59,678,330.99,95.97,ICMP,41950,378,None,4283.02,919,0.0986,0,191,Pending,DDoS
Device_75,755,67.28,8.72,ICMP,834,141,RST,1496.95,262,0.0695,0,734,Pending,Spoofing
Device_22,872,353.21,25.02,ICMP,11744,434,ACK,8798.64,19,0.0094,0,1042,Established,Normal
Device_53,1234,415.5,52.61,ICMP,62701,24,FIN,7118.82,963,0.052,0,1283,Pending,DDoS
Device_77,69,243.98,12.27,TCP,27740,957,RST,1287.35,970,0.0177,1,91,Pending,Phishing
Device_55,163,340.85,42.37,TCP,33487,179,RST,2942.45,571,0.0463,1,665,Failed,Phishing
Device_45,486,162.85,42.57,UDP,50824,634,FIN,3405.21,79,0.0014,0,680,Established,Normal
Device_44,1224,349.76,51.82,ICMP,900,908,RST,3519.41,155,0.0371,1,1079,Pending,Spoofing
Device_8,166,124.51,47.75,ICMP,49758,857,ACK,859.3,372,0.0192,0,1177,Established,Normal
Device_14,1001,277.36,57.93,UDP,56303,549,ACK,8489.09,677,0.0914,1,1498,Failed,DDoS
Device_21,943,304.85,29.46,ICMP,7796,330,RST,2478.12,375,0.0072,0,758,Established,Normal
Device_36,187,117.04,97.51,TCP,47312,532,ACK,2080.77,294,0.0403,0,485,Pending,Phishing
Device_88,68,447.82,74.73,TCP,18999,834,ACK,8287.8,28,0.0393,0,255,Pending,Phishing
Device_77,1311,239.08,86.01,UDP,36271,329,ACK,9545.26,917,0.0568,0,1239,Pending,DDoS
Device_91,406,175.35,80.03,UDP,50406,444,RST,4428.61,729,0.0989,1,189,Pending,DDoS
Device_78,667,447.52,74.63,ICMP,47134,362,ACK,6129.8,511,0.0656,0,387,Failed,DDoS
Device_8,1207,469.52,60.4,ICMP,40450,789,FIN,2348.61,802,0.0947,1,221,Pending,DDoS
Device_91,1285,38.55,42.26,UDP,23072,369,FIN,8838.98,290,0.0178,0,1022,Established,Normal
Device_68,1250,75.45,94.59,UDP,40916,980,FIN,4365.42,959,0.0578,0,729,Failed,DDoS
Device_60,751,499.57,12.92,ICMP,38552,538,None,6514.19,46,0.0157,0,28,Established,Normal
Device_74,371,375.44,61.72,TCP,29377,956,FIN,2056.07,611,0.0655,1,738,Failed,DDoS
Device_45,156,229.2,96.5,TCP,5988,964,RST,2351.58,282,0.0109,1,1388,Pending,Phishing
Device_63,358,272.37,83.23,UDP,140,641,RST,7844.38,905,0.0693,0,1194,Pending,Spoofing
Device_37,1265,451.21,74.93,TCP,1012,86,RST,4484.02,43,0.0689,1,1227,Failed,Spoofing
Device_8,181,414.84,80.87,ICMP,630,1020,RST,2462.41,690,0.0501,0,115,Failed,Spoofing
Device_72,967,233.39,34.1,UDP,27583,12,SYN,696.43,241,0.02,1,57,Established,Normal
Device_99,589,483.67,88.05,ICMP,517,918,RST,6404.96,481,0.0537,1,1002,Pending,Spoofing
Device_43,1099,33.48,43.26,ICMP,31317,358,ACK,7755.85,215,0.0145,1,713,Established,Normal
Device_44,330,384.08,15.07,TCP,664,451,FIN,8672.14,489,0.0281,1,219,Failed,Spoofing
Device_41,827,156.88,39.47,UDP,134,141,FIN,4554.19,181,0.0566,1,916,Pending,Spoofing
Device_88,1480,269.87,37.43,TCP,61092,861,RST,9723.55,28,0.0081,0,322,Established,Normal
Device_69,175,307.95,93.92,TCP,22553,705,RST,7791.19,290,0.0365,1,562,Failed,Phishing
Device_94,392,291.23,23.08,UDP,46268,129,RST,6205.38,285,0.0177,0,1277,Established,Normal
Device_27,1215,129.98,56.59,TCP,456,720,FIN,8870.74,207,0.0589,0,761,Pending,Spoofing
Device_46,825,105.42,68.04,TCP,22242,693,RST,4381.15,957,0.0649,0,506,Failed,DDoS
Device_80,1088,442.81,72.71,UDP,97,224,RST,7154.33,567,0.0641,1,1254,Pending,Spoofing
Device_81,247,273.72,82.55,TCP,1568,34,SYN,9866.07,723,0.0179,0,624,Pending,Phishing
Device_19,320,431.85,99.39,ICMP,44310,95,None,9097.52,950,0.0696,1,46,Pending,DDoS
Device_3,154,216.37,60.19,TCP,51689,808,SYN,1873.32,563,0.087,0,756,Failed,DDoS
Device_60,190,207.58,73.87,TCP,38160,753,RST,7436.47,277,0.0479,0,765,Failed,Phishing
Device_28,1273,496.46,94.3,ICMP,25569,490,SYN,8725.81,921,0.0717,0,1403,Pending,DDoS
Device_32,724,489.45,33.6,TCP,11128,442,None,9671.01,82,0.0171,1,678,Established,Normal
Device_47,167,454.82,4.69,TCP,17624,484,FIN,506.85,89,0.0401,1,951,Pending,Phishing
Device_22,168,337.78,43.31,UDP,28395,213,RST,6964.28,157,0.0172,1,1234,Established,Normal
Device_27,1112,155.46,94.31,TCP,914,731,RST,4362.94,105,0.053,0,1345,Failed,Spoofing
Device_30,97,31.54,23.68,UDP,16523,902,RST,3773.13,228,0.0196,1,1192,Established,Normal
Device_42,368,281.38,11.27,TCP,46134,683,RST,7360.31,288,0.0152,1,1287,Established,Normal
Device_52,232,298.45,4.73,TCP,32089,163,SYN,9562.53,181,0.0033,1,1097,Established,Normal
Device_100,177,429.46,39.54,ICMP,27591,725,RST,3252.64,153,0.0182,0,220,Established,Normal
Device_84,1161,451.55,89.85,UDP,911,682,RST,8463.64,91,0.0705,1,113,Pending,Spoofing
Device_53,417,48.71,46.16,ICMP,19156,86,RST,9800.16,394,0.0139,0,483,Established,Normal
Device_9,83,261.11,54.86,TCP,13223,216,FIN,794.24,67,0.0221,0,306,Failed,Phishing
Device_83,505,266.49,56.96,UDP,742,452,RST,7342.02,877,0.0624,1,164,Failed,Spoofing
Device_88,212,165.46,85.42,UDP,311,526,FIN,9943.68,341,0.0712,0,1408,Pending,Spoofing
Device_85,666,75.15,95.73,ICMP,334,931,FIN,921.49,473,0.0217,1,27,Pending,Spoofing
Device_32,1112,369.03,15.82,UDP,42710,608,ACK,3258.75,85,0.0054,1,1299,Established,Normal
Device_34,1512,313.1,5.73,ICMP,7221,623,RST,7265.68,126,0.0048,0,1004,Established,Normal
Device_69,88,346.03,93.76,TCP,57,634,FIN,6696.57,726,0.0335,0,961,Pending,Spoofing
Device_11,328,72.39,8.12,TCP,39978,1012,FIN,2897.47,6,0.0102,0,116,Established,Normal
Device_50,936,207.38,36.27,ICMP,55666,14,SYN,2760.17,223,0.0051,1,629,Established,Normal
Device_92,316,29.62,37.03,UDP,577,208,FIN,6773.68,108,0.0457,1,1415,Failed,Spoofing
Device_100,359,88.0,97.49,TCP,37084,175,FIN,2627.95,654,0.096,0,947,Pending,DDoS
Device_50,852,388.89,65.36,ICMP,47850,701,ACK,762.91,699,0.0938,0,1406,Pending,DDoS
Device_95,1299,466.41,6.5,TCP,997,5,FIN,2262.42,951,0.0444,0,1345,Failed,Spoofing
Device_26,530,287.79,2.83,ICMP,14786,834,FIN,6019.52,187,0.0061,1,795,Established,Normal
Device_49,475,90.91,19.33,UDP,46711,368,RST,2698.48,346,0.0049,0,1166,Established,Normal
Device_45,1316,207.48,57.23,ICMP,46587,19,FIN,8732.49,808,0.0934,0,1417,Failed,DDoS
Device_47,1034,249.68,68.61,UDP,42343,576,ACK,699.69,970,0.099,1,1214,Pending,DDoS
Device_24,397,442.28,43.73,UDP,292,639,FIN,371.97,757,0.0299,1,1446,Failed,Spoofing
Device_26,1090,160.8,14.46,UDP,231,485,RST,9050.99,159,0.0498,0,1467,Failed,Spoofing
Device_73,871,470.64,61.05,TCP,25659,285,None,6594.95,887,0.0703,0,302,Pending,DDoS
Device_61,442,160.47,45.04,TCP,2307,15,FIN,4420.37,171,0.0079,1,93,Established,Normal
Device_58,262,277.33,9.42,UDP,803,149,FIN,1381.4,340,0.0702,1,220,Pending,Spoofing
Device_24,196,376.24,12.06,TCP,1004,213,FIN,7323.77,735,0.0439,0,974,Failed,Spoofing
Device_53,120,169.71,93.4,UDP,3058,982,RST,379.56,626,0.0656,1,564,Pending,DDoS
Device_40,187,127.46,87.95,TCP,41599,778,ACK,2183.11,618,0.0262,1,914,Failed,Phishing
Device_10,223,12.69,11.45,TCP,35766,422,ACK,8557.64,434,0.0135,0,213,Failed,Phishing
Device_30,844,356.74,50.56,TCP,329,860,RST,7527.22,229,0.0339,0,1074,Pending,Spoofing
Device_48,602,77.84,6.7,TCP,832,669,FIN,4987.91,212,0.0416,1,466,Pending,Spoofing
Device_42,467,375.71,35.81,ICMP,1014,943,RST,9489.57,376,0.0214,1,434,Pending,Spoofing
Device_51,228,56.26,11.16,ICMP,46709,780,FIN,816.79,314,0.017,1,11,Established,Normal
Device_23,162,53.66,82.15,TCP,29707,684,RST,3063.98,931,0.0443,0,869,Pending,Phishing
Device_36,939,486.68,17.32,UDP,43458,433,SYN,2412.44,51,0.0019,0,1077,Established,Normal
Device_6,1396,68.15,86.61,ICMP,866,900,RST,3100.76,268,0.0432,1,108,Failed,Spoofing
Device_40,170,379.04,2.48,ICMP,19422,467,SYN,73.72,388,0.0052,0,1102,Established,Normal
Device_62,185,294.19,13.82,TCP,65233,547,RST,1101.5,985,0.0474,0,1395,Failed,Phishing
Device_22,1158,302.99,4.22,ICMP,219,450,RST,601.39,173,0.0557,1,804,Pending,Spoofing
Device_3,1201,306.24,75.02,TCP,396,821,RST,834.38,284,0.0283,0,235,Failed,Spoofing
Device_29,941,385.67,95.26,TCP,524,993,FIN,7813.6,35,0.0753,0,846,Failed,Spoofing
Device_1,748,217.05,18.51,TCP,15794,602,RST,29.97,202,0.0021,1,563,Established,Normal
Device_99,233,278.38,1.63,TCP,61007,546,RST,8048.57,81,0.0115,1,141,Established,Normal
Device_74,162,240.52,19.27,ICMP,61778,41,SYN,6424.09,231,0.0102,0,1108,Established,Normal
Device_80,1333,401.85,41.83,ICMP,458,610,FIN,3211.86,884,0.0572,1,621,Pending,Spoofing
Device_4,537,353.5,19.86,ICMP,824,430,RST,3147.27,885,0.073,0,1165,Failed,Spoofing
Device_11,1269,211.17,60.82,UDP,40180,550,RST,9122.17,864,0.0555,0,662,Failed,DDoS
Device_32,223,444.77,70.51,TCP,22822,355,SYN,854.02,869,0.0483,1,292,Failed,Phishing
Device_27,403,153.73,2.53,TCP,9292,700,ACK,3306.94,206,0.0174,0,1243,Established,Normal
Device_63,1390,11.5,93.19,UDP,482,233,RST,4104.32,391,0.0264,0,950,Pending,Spoofing
Device_62,225,379.97,66.53,TCP,13838,936,ACK,4469.38,675,0.0389,0,46,Pending,Phishing
Device_85,235,458.79,54.98,TCP,21378,420,None,7846.12,298,0.0413,1,1396,Failed,Phishing
Device_15,192,386.05,49.29,TCP,23871,709,SYN,4112.02,859,0.0245,1,1335,Pending,Phishing
Device_11,690,478.03,18.2,TCP,261,214,RST,1935.63,599,0.0297,1,1369,Failed,Spoofing
Device_35,1475,15.77,4.81,ICMP,56771,390,SYN,5102.85,388,0.0182,0,242,Established,Normal
Device_37,1004,169.3,28.09,ICMP,43454,694,None,8153.93,473,0.007,1,1182,Established,Normal
Device_5,118,258.74,7.91,ICMP,196,299,FIN,5198.97,773,0.0568,0,822,Pending,Spoofing
Device_2,1362,357.85,9.56,ICMP,52,897,RST,8918.84,141,0.0424,1,356,Pending,Spoofing
Device_15,88,312.31,57.76,TCP,61033,290,SYN,8650.09,92,0.0393,0,1405,Pending,Phishing
Device_28,270,10.78,31.97,ICMP,211,176,FIN,4773.59,123,0.0747,0,568,Failed,Spoofing
Device_22,1080,255.63,64.85,UDP,20906,196,SYN,5528.62,886,0.0945,1,1281,Pending,DDoS
Device_42,638,423.61,47.33,ICMP,5107,537,SYN,9642.84,469,0.003,0,796,Established,Normal
Device_75,751,314.18,89.6,ICMP,219,512,RST,2603.86,831,0.0696,1,1442,Failed,Spoofing
Device_30,194,432.93,38.39,TCP,61444,167,ACK,92.76,347,0.0296,1,327,Failed,Phishing
Device_46,637,496.05,47.22,UDP,36362,844,FIN,3686.51,206,0.0157,0,1077,Established,Normal
Device_35,1180,328.49,17.1,UDP,1153,580,ACK,2350.48,158,0.0075,0,1115,Established,Normal
